EVENTID,AUTHOR,DATE,TIME,LAT,LON,DEPTH,TYPE,MAG
296562,ISC      ,20/4/92,23:00.2,26.5397,91.0694,35,mb    ,4.2
296961,ISC      ,23/4/92,18:37.2,22.4453,98.9802,12.9,mb    ,5.8
296971,ISC      ,23/4/92,32:51.8,22.4508,98.8899,15.7,mb    ,5.9
296975,ISC      ,23/4/92,15:35.0,22.3552,98.531,35,mb    ,4.2
296986,ISC      ,23/4/92,15:04.5,22.2517,98.8831,34.8,mb    ,4.8
296987,ISC      ,23/4/92,38:44.9,21.8736,98.9062,9,mb    ,4.3
296992,ISC      ,23/4/92,18:12.0,22.2018,98.9268,22.1,mb    ,4.9
297773,ISC      ,28/4/92,03:02.6,22.4509,99.0142,10,mb    ,4.7
289585,ISC      ,1/5/92,09:46.4,19.643,94.5183,45.2,mb    ,4.6
289925,ISC      ,3/5/92,11:31.4,23.9294,91.1574,35,mb    ,4.2
290082,ISC      ,5/5/92,54:52.5,22.2606,99.0068,9,mb    ,4.1
290641,ISC      ,9/5/92,59:29.3,23.6441,93.8782,59.5,mb    ,4.4
291620,ISC      ,16/5/92,32:58.3,23.2922,100.0705,25.3,mb    ,4.7
291744,ISC      ,17/5/92,17:57.7,23.2609,100.127,35,mb    ,3.8
293298,ISC      ,27/5/92,47:17.4,22.4282,93.631,100,mb    ,4.6
293478,ISC      ,28/5/92,53:20.8,23.1833,92.0315,22,mb    ,4.6
293530,ISC      ,28/5/92,08:14.8,22.6568,94.4699,106,mb    ,4.5
293920,BJI      ,31/5/92,41:10.3,21.43,99.72,39,mb    ,4.4
285720,ISC      ,4/6/92,44:46.4,24.2476,93.6115,57,mb    ,3.9
285803,ISC      ,5/6/92,03:56.4,19.0336,94.4663,35,mb    ,4.5
286131,ISC      ,8/6/92,39:19.9,23.4655,94.2688,100,mb    ,4.6
286479,ISC      ,10/6/92,41:25.7,25.6821,96.6726,25,mb    ,4.8
286946,ISC      ,13/6/92,44:08.3,21.8248,93.1036,42,mb    ,4.3
287051,ISC      ,14/6/92,12:42.0,26.7614,92.4843,35,mb    ,3.6
287066,ISC      ,14/6/92,19:06.5,22.7845,93.6579,59,mb    ,4.2
287149,ISC      ,15/6/92,48:58.2,24.0308,95.9853,19.2,mb    ,5.8
287155,ISC      ,15/6/92,57:39.8,22.9187,94.9773,35,mb    ,4.2
287543,ISC      ,17/6/92,21:31.6,17.2345,93.642,35,mb    ,4.3
288300,ISC      ,23/6/92,34:58.4,23.6218,95.6742,35,mb    ,4.5
279944,ISC      ,1/7/92,26:57.4,24.3587,96.0432,35,M     ,3.6
279990,ISC      ,2/7/92,52:02.3,24.3874,94.8267,35,mb    ,4.4
279993,RRLJ     ,2/7/92,21:42.3,24.33,94.73,21,M     ,3.5
280049,RRLJ     ,2/7/92,34:12.7,25.39,93.82,178,M     ,2.2
280166,ISC      ,2/7/92,10:23.8,25.059,95.3384,100,mb    ,3.8
280669,RRLJ     ,6/7/92,48:53.1,26.96,93.26,20,M     ,2.8
280674,RRLJ     ,6/7/92,21:39.7,25.71,90.98,20,M     ,2.7
280725,RRLJ     ,6/7/92,44:54.4,25.24,93.46,138,M     ,2.6
280731,ISC      ,6/7/92,32:01.8,18.1061,94.2842,35,mb    ,4.6
280733,RRLJ     ,6/7/92,16:40:04,26.11,94.58,20,M     ,3.1
280772,ISC      ,6/7/92,37:56.8,22.6917,95.455,10,M     ,3.9
280905,ISC      ,7/7/92,56:22.7,23.8301,93.3137,57,M     ,3.8
280930,RRLJ     ,7/7/92,25:48.1,24.27,93.44,22,M     ,3.2
280962,RRLJ     ,8/7/92,58:47.8,26.72,90.75,20,M     ,2.9
280998,ISC      ,8/7/92,09:49.4,21.0914,93.669,41.4,mb    ,5.4
281117,ISC      ,9/7/92,09:29.3,22.8782,93.4962,35,mb    ,4.8
281232,ISC      ,9/7/92,34:04.6,21.0307,90.1438,35,mb    ,5.3
281351,RRLJ     ,10/7/92,26:04.7,26.06,94.03,21,M     ,2.9
281436,RRLJ     ,11/7/92,52:48.1,26.16,94.21,18,M     ,3.2
281639,ISC      ,12/7/92,56:55.0,27.763,96.0278,10,M     ,3.9
281764,ISC      ,13/7/92,44:49.2,18.9416,95.4967,17.3,mb    ,4.3
281939,ISC      ,14/7/92,26:13.6,23.919,93.4563,51,M     ,3.6
282070,RRLJ     ,15/7/92,33:16.4,24.61,93.34,21,M     ,3.4
282526,RRLJ     ,18/7/92,06:27.8,27.98,93.51,20,M     ,3.3
282918,ISC      ,19/7/92,48:43.8,21.7437,92.4648,35,mb    ,4.1
283059,RRLJ     ,20/7/92,47:55.9,25.22,94.52,20,M     ,3.6
283159,RRLJ     ,20/7/92,17:55.2,26.85,93.67,20,M     ,2.7
284921,ISC      ,30/7/92,13:43.9,21.9728,93.3742,35,mb    ,4.4
276500,ISC      ,8/8/92,07:49.4,25.3659,91.7294,35,mb    ,4.3
276852,ISC      ,10/8/92,28:32.6,23.8925,95.6463,10,MS    ,4.4
278413,ISC      ,21/8/92,57:33.7,22.8751,93.7661,59,mb    ,4.3
271862,ISC      ,6/9/92,07:35.6,24.4654,94.9124,118,mb    ,4.6
273163,ISC      ,15/9/92,07:32.0,21.3748,93.7527,46.3,mb    ,4.6
273966,ISC      ,21/9/92,17:22.7,23.3285,92.9339,48.2,mb    ,4.8
274539,ISC      ,25/9/92,44:11.4,23.6856,98.4607,10,mb    ,4.4
265446,RRLJ     ,1/10/92,49:42.4,26.97,91.68,20,M     ,2.8
265448,RRLJ     ,1/10/92,51:28.6,26.98,91.55,21,M     ,2.7
265725,RRLJ     ,3/10/92,56:27.7,26.32,92.46,27,M     ,2.8
265756,RRLJ     ,3/10/92,52:49.1,27.89,92.02,20,M     ,3.4
265935,RRLJ     ,4/10/92,13:59.3,25.7,94.62,20,M     ,2.9
265992,ISC      ,4/10/92,20:10.2,20.1479,94.8625,86.5,mb    ,4.5
266001,RRLJ     ,4/10/92,29:27.3,24.38,94.9,20,M     ,3.4
266002,RRLJ     ,4/10/92,37:11.4,25.59,95.15,36,M     ,3
266034,ISC      ,4/10/92,19:01.4,24.7123,94.4437,82,mb    ,4.4
266188,ISC      ,5/10/92,01:19.4,25.0147,94.168,10,M     ,4.1
266225,RRLJ     ,6/10/92,5:31:06,25.01,93.11,135,M     ,3.2
266269,RRLJ     ,6/10/92,47:28.9,24.92,94.47,26,M     ,3.1
266349,RRLJ     ,7/10/92,50:17.5,25.19,94.55,21,M     ,3.2
267334,RRLJ     ,13/10/92,44:38.1,26.4,92.61,21,M     ,2.4
267396,RRLJ     ,14/10/92,23:22.8,26.96,93.09,24,M     ,2.7
267778,RRLJ     ,15/10/92,32:25.1,26.54,92.47,21,M     ,2.8
267924,RRLJ     ,16/10/92,09:36.7,25.45,91.13,20,M     ,3
267971,RRLJ     ,17/10/92,08:38.6,25.17,94.81,20,M     ,3.8
268027,ISC      ,17/10/92,45:58.2,25.6317,99.5192,35,Mb    ,4.8
268187,RRLJ     ,17/10/92,40:13.5,25.32,93.04,20,M     ,3.5
268359,RRLJ     ,18/10/92,39:03.7,27.03,91.74,22,M     ,3.4
268368,RRLJ     ,18/10/92,20:22.4,26.62,92.57,23,M     ,2.9
268852,RRLJ     ,20/10/92,02:31.4,27.13,92.32,44,M     ,3.1
268873,RRLJ     ,21/10/92,00:30.8,25.18,91.62,22,M     ,2.1
268902,RRLJ     ,21/10/92,56:08.9,27.27,95.41,21,M     ,3.7
269038,RRLJ     ,22/10/92,00:03.5,25.4,94.53,22,M     ,3.1
269123,RRLJ     ,22/10/92,37:13.6,25.47,91.74,23,M     ,3.6
269131,RRLJ     ,22/10/92,15:22.1,24.24,92.05,26,M     ,3.6
269132,RRLJ     ,22/10/92,19:55.2,27.28,92.83,20,M     ,3.3
269166,RRLJ     ,22/10/92,52:56.6,27.4,92.91,20,M     ,3.1
269505,RRLJ     ,24/10/92,36:23.3,24.19,94.72,33,M     ,3.5
269529,ISC      ,24/10/92,19:43.8,23.6869,94.2561,96,mb    ,4.1
269599,RRLJ     ,25/10/92,35:48.9,27.7,90.99,20,M     ,3.3
269649,RRLJ     ,25/10/92,52:30.3,27.56,90.71,20,M     ,2.8
269693,ISC      ,25/10/92,16:13.1,25.3711,94.68,10,M     ,3.6
269696,RRLJ     ,25/10/92,38:54.2,25.64,90.37,21,M     ,2.2
269724,RRLJ     ,25/10/92,24:32.2,27.21,90.62,20,M     ,2.9
270092,ISC      ,28/10/92,02:09.8,18.9,96.2831,25.9,mb    ,5.7
270255,RRLJ     ,29/10/92,28:05.9,25.32,91.91,20,M     ,3.7
270279,RRLJ     ,29/10/92,40:57.9,25.32,92.05,44,M     ,3.4
270497,RRLJ     ,30/10/92,9:36:54,25.58,91.1,20,M     ,3.3
270527,ISC      ,30/10/92,32:47.4,23.598,95.9266,35,mb    ,4.8
270545,RRLJ     ,30/10/92,27:44.1,25.34,94.5,15,M     ,3.3
270584,RRLJ     ,30/10/92,36:26.6,24.89,95.17,20,M     ,3.2
270586,RRLJ     ,30/10/92,42:04.9,27.2,91.73,20,M     ,3.4
270648,ISC      ,31/10/92,56:04.1,27.0375,93.4436,35,mb    ,4.4
262051,ISC      ,11/11/92,27:27.3,27.6587,92.6671,17,mb    ,4.6
262189,ISC      ,11/11/92,09:46.0,22.5166,94.3095,106,mb    ,4.2
263886,ISC      ,22/11/92,17:48.4,24.7425,91.6687,35,M     ,3.9
263936,ISC      ,22/11/92,42:46.2,20.3392,94.3016,52.7,mb    ,5.4
255427,RRLJ     ,1/12/92,43:47.6,26.54,92.58,21,M     ,3.6
255905,ISC      ,4/12/92,45:42.0,28.0688,99.994,35,mb    ,4.6
257198,ISC      ,12/12/92,20:56.9,25.3301,91.3828,28,mb    ,5.1
257376,RRLJ     ,13/12/92,15:06:42,24.88,93.21,21,M     ,3.2
257612,RRLJ     ,15/12/92,38:01.5,25.15,95.4,20,M     ,3.6
257688,RRLJ     ,15/12/92,15:55.8,27.64,94.44,20,M     ,3.4
257700,RRLJ     ,15/12/92,21:05.3,25.04,94.24,21,M     ,3.7
257821,ISC      ,16/12/92,38:34.0,23.5213,92.6454,35,mb    ,4.1
258582,ISC      ,22/12/92,19:25.1,24.6569,94.5532,10,mb    ,4
259234,ISC      ,26/12/92,02:03.3,21.1191,94.7869,120.1,mb    ,4
260298,ISC      ,31/12/92,13:07.4,16.4136,94.3293,35,mb    ,3.6
250108,ISC      ,1/1/93,49:50.2,23.0653,94.64,105,mb    ,4.3
253244,ISC      ,16/1/93,45:41.6,15.7188,96.0208,10,mb    ,4.3
254225,ISC      ,23/1/93,39:30.1,25.7468,95.6783,103,mb    ,4.5
254765,ISC      ,27/1/93,39:09.0,24.222,93.8491,68,mb    ,4.1
246291,ISC      ,4/2/93,23:23.1,23.0615,94.3904,105,mb    ,3.7
246765,ISC      ,7/2/93,02:44.3,21.8857,95.0818,100,mb    ,4
247579,ISC      ,12/2/93,44:20.2,23.5325,92.1672,35,mb    ,4.3
247926,ISC      ,14/2/93,48:27.9,22.543,94.9602,10,mb    ,4.6
248032,RRLJ     ,15/2/93,51:43.8,26.67,93.26,48,M     ,2.4
248089,RRLJ     ,15/2/93,18:12:10,25.53,90.95,18,M     ,2.5
248291,ISC      ,17/2/93,28:22.9,23.1314,94.6791,105,mb    ,4.2
248416,ISC      ,17/2/93,27:42.1,26.4078,92.4289,47,mb    ,4.5
248832,RRLJ     ,20/2/93,28:50.1,27.51,94.09,32,M     ,3.3
248952,RRLJ     ,21/2/93,43:06.9,23.17,94.08,20,M     ,3.7
249181,RRLJ     ,23/2/93,45:13.1,24.38,94.16,18,M     ,3.3
249371,RRLJ     ,24/2/93,43:44.9,23.25,94.07,23,M     ,3.8
249393,RRLJ     ,25/2/93,50:58.2,26.58,93.12,21,M     ,3
249613,RRLJ     ,26/2/93,09:14.7,24.57,93.67,26,M     ,3.9
249762,RRLJ     ,27/2/93,13:05.6,26.54,93.26,27,M     ,3
249776,RRLJ     ,27/2/93,15:23.4,25,94.31,25,M     ,3
249784,RRLJ     ,27/2/93,15:30.1,25.46,94.55,21,M     ,3.2
249909,RRLJ     ,28/2/93,28:31.7,26.08,94.49,29,M     ,2.9
241107,ISC      ,1/3/93,10:30.5,22.9452,93.1197,35,M     ,3.7
241377,ISC      ,3/3/93,17:30.6,25.3853,90.4755,35,M     ,4
241549,RRLJ     ,4/3/93,29:27.8,24.51,93.38,21,M     ,3.6
241643,RRLJ     ,4/3/93,44:36.6,24.76,92.4,18,M     ,3.2
241734,ISC      ,5/3/93,28:57.1,28.7033,90.6422,35,M     ,3.6
241919,RRLJ     ,6/3/93,10:44.1,24.33,92.54,22,M     ,3.3
241974,RRLJ     ,6/3/93,10:05.9,27.34,92.48,21,M     ,2.9
242063,RRLJ     ,7/3/93,44:04.5,25.69,92.87,50,M     ,2.8
242187,RRLJ     ,8/3/93,56:34.5,26.26,93.26,36,M     ,2.6
242274,RRLJ     ,8/3/93,41:43.5,25.45,95.01,27,M     ,3.4
242279,RRLJ     ,8/3/93,02:46.2,25.72,90.77,20,M     ,3
242379,RRLJ     ,9/3/93,36:53.6,26.49,93.32,28,M     ,2.7
242424,RRLJ     ,10/3/93,01:52.8,27.4,92.53,21,M     ,3
242505,RRLJ     ,10/3/93,49:23.9,25.1,90.11,27,M     ,3.5
242580,RRLJ     ,11/3/93,12:55.6,23.9,93.83,20,M     ,4.1
242789,RRLJ     ,12/3/93,59:58.4,25.52,94.27,28,M     ,3.7
242872,RRLJ     ,12/3/93,18:15.1,27.45,92.17,27,M     ,3.9
242873,RRLJ     ,12/3/93,22:19.1,27.41,92.23,19,M     ,3.1
242878,RRLJ     ,12/3/93,52:33.9,27.39,92.18,24,M     ,3.7
242989,RRLJ     ,13/3/93,41:17.3,27.47,92.13,23,M     ,3.9
243017,ISC      ,13/3/93,32:40.9,27.9438,96.7692,35,mb    ,4
243162,RRLJ     ,14/3/93,59:21.5,24.89,93.66,27,M     ,3
243275,RRLJ     ,15/3/93,11:27.6,26.07,90.67,11,M     ,2.8
243416,RRLJ     ,16/3/93,51:10.8,24.59,93.31,26,M     ,3.4
243558,RRLJ     ,17/3/93,16:06.7,26.4,94.68,21,M     ,3.6
243574,ISC      ,17/3/93,37:13.8,23.5387,95.8297,35,mb    ,4.2
243709,RRLJ     ,18/3/93,03:54.6,25.59,91.67,16,M     ,3.1
243726,RRLJ     ,18/3/93,09:14.3,25.97,94.44,27,M     ,3.4
243734,RRLJ     ,18/3/93,14:35:55,27.4,92.43,21,M     ,2.9
243761,RRLJ     ,18/3/93,04:55.8,25.51,94.2,20,M     ,3.4
243772,ISC      ,18/3/93,00:43.7,23.9061,93.9907,61.4,mb    ,4.7
243782,RRLJ     ,19/3/93,34:12.2,25.57,91.16,18,M     ,3.1
243790,RRLJ     ,19/3/93,1:26:34,26.43,92.89,27,M     ,3.6
243860,RRLJ     ,19/3/93,53:14.6,26.55,92.61,24,M     ,3.1
244103,RRLJ     ,20/3/93,13:26.4,25.88,90.68,19,M     ,3.3
244141,RRLJ     ,20/3/93,23:28:13,25.05,93.12,28,M     ,2.7
244146,RRLJ     ,20/3/93,41:25.7,26.67,92.49,26,M     ,2.3
244306,RRLJ     ,22/3/93,20:25.5,25.36,94.31,28,M     ,3.5
244406,RRLJ     ,22/3/93,25:01.5,24.84,91.87,28,M     ,3.2
244427,RRLJ     ,22/3/93,19:45:02,25.58,90.88,24,M     ,2.6
244442,ISC      ,22/3/93,01:19.2,24.0644,93.6548,57,M     ,3.6
244455,RRLJ     ,22/3/93,22:45.6,24.44,93.43,28,M     ,3.5
244568,RRLJ     ,23/3/93,33:03.9,27.44,92.17,10,M     ,2.1
244572,RRLJ     ,23/3/93,49:36.5,26.38,93.44,24,M     ,2.8
244651,RRLJ     ,24/3/93,56:40.1,26.32,92.99,50,M     ,3
244705,ISC      ,24/3/93,24:12.4,20.4982,93.6597,35,mb    ,4.3
244869,RRLJ     ,25/3/93,38:26.5,24.08,93.3,22,M     ,3.5
245023,RRLJ     ,26/3/93,46:45.5,25.71,93.48,21,M     ,3.4
245181,ISC      ,27/3/93,43:00.0,24.5886,94.9764,107.6,mb    ,4.9
245317,RRLJ     ,28/3/93,51:06.3,27.53,92.56,28,M     ,3.3
245422,RRLJ     ,28/3/93,06:50.2,27.22,91.93,26,M     ,3.2
245453,RRLJ     ,29/3/93,42:50.7,25.3,95.08,22,M     ,4.2
245900,RRLJ     ,31/3/93,37:54.2,24.14,93.67,20,M     ,3.7
236767,ISC      ,1/4/93,30:10.4,23.2041,94.4404,82.6,mb    ,5.4
236777,ISC      ,1/4/93,41:36.2,23.1676,94.4534,88.8,mb    ,4.5
236930,ISC      ,2/4/93,09:57.6,25.3188,96.5784,29,mb    ,4.4
237150,ISC      ,4/4/93,20:17.4,27.4401,99.4875,10,mL    ,3.6
238086,ISC      ,11/4/93,34:29.0,23.9393,94.1971,68,mb    ,4.7
238430,ISC      ,13/4/93,59:38.5,22.4058,94.245,88,mb    ,4.7
238464,ISC      ,13/4/93,47:05.3,27.0254,96.3156,10,mb    ,4.4
238516,ISC      ,14/4/93,18:18.2,24.8658,94.9087,104,mb    ,4.3
238621,ISC      ,14/4/93,04:11.0,26.4728,96.5313,22.3,mb    ,4.7
239277,ISC      ,19/4/93,46:04.3,24.6643,96.0174,35,mb    ,4.3
230359,RRLJ     ,1/5/93,07:09.8,24.91,94.81,53,M     ,3.6
230370,RRLJ     ,1/5/93,49:29.4,25.77,93.55,126,M     ,2.6
230384,ISC      ,1/5/93,45:44.6,24.7816,96.0595,10,mb    ,4
230546,ISC      ,2/5/93,01:05.8,24.0768,94.8801,10,M     ,3.6
230568,RRLJ     ,2/5/93,06:48.5,26.67,92.66,21,M     ,2.9
230659,RRLJ     ,3/5/93,37:25.8,24.72,94.22,27,M     ,3.2
230670,RRLJ     ,3/5/93,23:13.8,24.43,94.24,19,M     ,3.8
230719,RRLJ     ,3/5/93,26:57.8,23.19,93.71,40,M     ,3
230726,RRLJ     ,3/5/93,43:39.6,25.02,95.46,20,M     ,3.2
230753,RRLJ     ,3/5/93,10:36.2,25.66,91.82,18,M     ,3.3
230864,RRLJ     ,4/5/93,18:53.7,23.65,93.77,21,M     ,3.1
231044,RRLJ     ,5/5/93,15:00.9,26.17,94.33,26,M     ,3.3
231129,RRLJ     ,6/5/93,44:23.1,26.74,95.5,20,M     ,2.8
231231,RRLJ     ,6/5/93,45:06.9,25.15,94.16,184,M     ,3
231275,RRLJ     ,7/5/93,46:27.6,27.17,92.67,22,M     ,3.2
231600,RRLJ     ,9/5/93,32:04.9,26.93,92.61,28,M     ,2.8
231941,ISC      ,11/5/93,35:41.9,27.7963,99.5164,19,mb    ,4.8
232162,RRLJ     ,13/5/93,1:32:20,26.06,93.03,21,M     ,3.2
232324,ISC      ,14/5/93,39:17.6,20.5798,94.8011,40.1,mb    ,4.4
232570,RRLJ     ,15/5/93,26:55.2,25.84,94.21,21,M     ,3.8
232593,RRLJ     ,15/5/93,21:21.4,27.31,92.6,33,M     ,3.3
232619,RRLJ     ,15/5/93,56:20.2,23.81,93.8,26,M     ,3.7
232647,RRLJ     ,16/5/93,2:47:18,27.29,92.18,28,M     ,3.6
233145,ISC      ,18/5/93,31:08.8,16.6141,94.6787,35,mb    ,3.9
233539,RRLJ     ,21/5/93,22:08.8,27.69,94.89,21,M     ,3.2
233872,RRLJ     ,23/5/93,52:28.1,25.41,93.73,22,M     ,2.4
234303,RRLJ     ,26/5/93,47:16.3,25.49,92.55,23,M     ,2.6
234814,ISC      ,27/5/93,50:36.1,21.8573,93.6158,50.7,mb    ,4.7
235199,ISC      ,28/5/93,20:32.3,26.671,93.1713,43,mb    ,4.2
225741,ISC      ,1/6/93,44:08.9,24.5448,95.1526,10,M     ,3.4
226104,ISC      ,3/6/93,15:40.4,23.2883,100.2858,14.9,mb    ,4.6
226138,RRLJ     ,3/6/93,30:34.3,26.23,92.467,15,M     ,3.1
227020,RRLJ     ,8/6/93,16:53.3,27.04,92.701,46,M     ,3.4
227169,RRLJ     ,9/6/93,14:58.6,26.51,92.17,29,M     ,3.1
227580,ISC      ,11/6/93,27:22.4,23.0879,99.2606,14,mb    ,4.3
228499,ISC      ,18/6/93,28:32.3,16.3581,94.6081,35,mb    ,4.5
228932,RRLJ     ,21/6/93,47:43.8,27.56,94.392,22,M     ,3.2
229130,RRLJ     ,23/6/93,24:49.5,27.22,94.832,22,M     ,3.3
229186,ISC      ,23/6/93,19:27.6,27.6757,92.6195,24.5,mb    ,4.6
229250,RRLJ     ,24/6/93,36:28.4,26.91,92.815,10,M     ,3.3
229337,ISC      ,24/6/93,59:15.3,23.4648,94.49,99,mb    ,4.2
229370,RRLJ     ,25/6/93,44:23.4,25.36,94.058,40,M     ,2.9
229919,RRLJ     ,28/6/93,38:33.9,27.39,94.501,15,M     ,3.9
229945,RRLJ     ,28/6/93,40:01.5,27.42,91.163,36,M     ,3.6
230007,RRLJ     ,29/6/93,33:34.1,27.08,92.001,45,M     ,3.4
220331,ISC      ,14/7/93,49:36.4,23.1207,93.7771,53.5,mb    ,4.8
220473,RRLJ     ,14/7/93,12:27:25,27.73,91.98,22,M     ,3.3
221317,RRLJ     ,16/7/93,10:44:30,24.05,93.71,3,M     ,3.3
221853,ISC      ,17/7/93,46:35.6,27.973,99.633,25,mb    ,5.3
222220,ISC      ,18/7/93,36:33.3,18.0596,95.1346,53,mb    ,4.1
222516,RRLJ     ,18/7/93,36:17.8,25.54,91.79,5,M     ,3.2
222616,RRLJ     ,19/7/93,09:05.6,26.95,92.6,27,M     ,3.2
222619,ISC      ,19/7/93,18:14.2,28.0026,99.6186,35,mb    ,4.4
223080,RRLJ     ,20/7/93,24:28.6,26.77,95.68,20,M     ,3
223889,RRLJ     ,23/7/93,29:18.3,25.44,90.89,20,M     ,3.1
223907,RRLJ     ,23/7/93,38:43.6,27.78,93,22,M     ,3
223999,RRLJ     ,24/7/93,07:08.6,25.24,93.64,28,M     ,3
224163,RRLJ     ,25/7/93,13:38.9,25.1,94.99,29,M     ,3.2
224192,RRLJ     ,25/7/93,37:14.7,27.7,95.78,45,M     ,3.6
224355,RRLJ     ,26/7/93,31:42.1,24.1,94.45,45,M     ,3.6
224865,RRLJ     ,28/7/93,9:41:57,24.62,92.12,34,M     ,3
224938,RRLJ     ,28/7/93,10:30.2,27.02,91.39,5,M     ,3.4
225481,ISC      ,31/7/93,29:24.3,27.4246,91.8365,60.6,mb    ,4.4
211028,ISC      ,2/8/93,41:46.7,22.8754,93.7149,53,mb    ,4.7
212077,ISC      ,6/8/93,48:47.3,22.6474,94.574,10,mb    ,4.4
214865,ISC      ,17/8/93,56:46.2,26.0658,95.5332,111.4,mb    ,4.1
216788,ISC      ,27/8/93,45:50.0,23.1071,95.9787,14.8,mb    ,4.4
205510,ISC      ,1/9/93,22:43.6,27.483,97.1485,35,mb    ,4.5
206395,ISC      ,6/9/93,28:14.2,24.8015,94.8979,10,mb    ,4.4
206432,ISC      ,6/9/93,14:05.0,23.4886,94.1395,74.4,mb    ,4.7
206571,RRLJ     ,7/9/93,48:39.1,25.36,94.2,10,M     ,3.4
206807,RRLJ     ,8/9/93,17:29.1,25.22,94.62,12,M     ,2.6
206882,RRLJ     ,9/9/93,11:14.6,26,90.57,18,M     ,3.2
207024,RRLJ     ,10/9/93,42:36.6,26.81,92.62,27,M     ,1.9
207121,RRLJ     ,10/9/93,40:29.6,22.84,92.36,43,M     ,2.3
207315,ISC      ,11/9/93,47:45.5,24.9273,94.2898,10,M     ,3.7
207706,RRLJ     ,13/9/93,42:28.8,25.33,94.23,20,M     ,3.5
207866,RRLJ     ,14/9/93,43:58.5,25.44,94.77,97,M     ,3.7
207991,RRLJ     ,14/9/93,16:03.8,27.5,93.87,26,M     ,2.8
207995,RRLJ     ,14/9/93,24:46.4,24.36,94.23,44,M     ,3.7
208104,RRLJ     ,15/9/93,12:25.6,27.38,95.86,16,M     ,3.1
208345,RRLJ     ,16/9/93,00:51.9,24.9,94.26,82,M     ,2.9
208512,RRLJ     ,17/9/93,02:32.3,24.29,93.68,9,M     ,3.2
208541,RRLJ     ,17/9/93,30:03.4,25.92,94.41,20,M     ,3
208894,ISC      ,19/9/93,00:01.2,24.9479,94.862,104,M     ,3
208953,ISC      ,20/9/93,40:56.0,27.8183,92.7504,16.8,mb    ,4.8
208955,RRLJ     ,20/9/93,47:53.4,27.42,92.77,8,M     ,3.2
209014,ISC      ,20/9/93,57:13.4,22.883,95.5333,10,M     ,3.6
209295,RRLJ     ,21/9/93,23:28.8,27.01,92.78,14,M     ,2.5
209426,RRLJ     ,22/9/93,04:38.7,25.74,94.3,16,M     ,2.5
210073,RRLJ     ,26/9/93,09:58.5,25.32,94.39,37,M     ,3.3
200802,ISC      ,2/10/93,04:46.9,25.0244,96.5758,21,mb    ,4.1
201860,ISC      ,10/10/93,24:43.8,23.8525,94.4341,99,mb    ,3.9
202052,ISC      ,11/10/93,43:46.2,27.6889,97.1044,35,mb    ,4.3
198578,ISC      ,17/11/93,26:13.5,24.4855,94.7931,112,mb    ,4.1
191726,ISC      ,2/12/93,04:39.7,24.6841,95.6428,10,mb    ,4.9
192807,ISC      ,9/12/93,26:19.8,25.9344,96.4855,31.7,mb    ,4.7
193242,ISC      ,12/12/93,34:18.0,27.1794,91.8801,19.3,mb    ,5
193524,ISC      ,15/12/93,02:51.6,23.426,94.1552,130.9,mb    ,4.1
194249,ISC      ,20/12/93,36:43.8,22.6246,93.8768,88,mb    ,4.3
194419,ISC      ,22/12/93,09:53.4,24.9855,94.8485,104,mb    ,4.6
187397,RRLJ     ,2/1/94,20:49.5,27.7,93.15,29,M     ,3.5
187663,ISC      ,4/1/94,51:24.1,26.2732,95.9369,97.4,mb    ,4.5
187745,ISC      ,5/1/94,16:03.7,26.2101,96.0987,83,mb    ,4.1
187869,RRLJ     ,6/1/94,27:25.9,24.98,94.38,7,M     ,3.2
188495,ISC      ,11/1/94,34:54.9,25.1615,97.1161,10,mb    ,3.8
188496,ISC      ,11/1/94,51:59.4,25.197,97.294,15.4,mb    ,6
188501,ISC      ,11/1/94,18:07.6,25.233,97.0861,28.8,mb    ,4.6
188598,ISC      ,12/1/94,27:14.3,25.1536,97.2393,10,mb    ,4
190055,ISC      ,20/1/94,30:44.1,25.0767,93.1521,48,mb    ,4.6
191246,ISC      ,29/1/94,28:35.2,24.531,94.5857,82,mb    ,4.4
184214,RRLJ     ,4/2/94,49:56.3,26.13,96,26,M     ,3.5
184457,RRLJ     ,6/2/94,35:55.4,23.89,94.52,45,M     ,3.9
184760,RRLJ     ,8/2/94,16:31:11,24.94,93.91,93,M     ,4.2
185192,RRLJ     ,11/2/94,22:25.1,24.3,93.72,45,M     ,3.5
185233,RRLJ     ,12/2/94,37:21.2,27.4,95.42,18,M     ,3.3
185267,RRLJ     ,12/2/94,03:49.9,26.89,94.76,11,M     ,3.4
185548,ISC      ,14/2/94,57:27.7,24.7551,94.2922,72,M     ,3.7
185549,RRLJ     ,14/2/94,13:48.1,25,94.45,27,M     ,3.3
185580,ISC      ,15/2/94,35:11.0,24.6838,95.5336,35,mb    ,4.2
180372,ISC      ,5/3/94,44:22.2,24.8176,94.8095,112,mb    ,4.7
181117,ISC      ,11/3/94,23:34.2,22.1989,93.119,56.6,mb    ,4.6
182857,ISC      ,24/3/94,51:32.5,26.1348,91.2594,42,mb    ,4.3
183247,ISC      ,27/3/94,31:07.7,24.4061,96.1143,35,mb    ,4.7
183422,ISC      ,29/3/94,54:22.7,26.7083,96.5458,88,mb    ,4.5
176478,RRLJ     ,5/4/94,21:40.6,26.38,93.52,32,M     ,3
176500,RRLJ     ,5/4/94,45:25.6,26.47,92.52,20,M     ,3
